file,genre,label
..\augmented_dataset\blues\blues_1384.npy,blues,0
..\augmented_dataset\metal\metal_0139.npy,metal,6
..\augmented_dataset\hiphop\hiphop_0550.npy,hiphop,4
..\augmented_dataset\hiphop\hiphop_1441.npy,hiphop,4
..\augmented_dataset\hiphop\hiphop_1159.npy,hiphop,4
..\augmented_dataset\country\country_1749.npy,country,2
..\augmented_dataset\reggae\reggae_1949.npy,reggae,8
..\augmented_dataset\classical\classical_1999.npy,classical,1
..\augmented_dataset\jazz\jazz_1066.npy,jazz,5
..\augmented_dataset\jazz\jazz_0114.npy,jazz,5
..\augmented_dataset\metal\metal_1401.npy,metal,6
..\augmented_dataset\jazz\jazz_0803.npy,jazz,5
..\augmented_dataset\hiphop\hiphop_1208.npy,hiphop,4
..\augmented_dataset\jazz\jazz_0878.npy,jazz,5
..\augmented_dataset\blues\blues_0973.npy,blues,0
..\augmented_dataset\hiphop\hiphop_1030.npy,hiphop,4
..\augmented_dataset\jazz\jazz_0913.npy,jazz,5
..\augmented_dataset\hiphop\hiphop_0096.npy,hiphop,4
..\augmented_dataset\pop\pop_0818.npy,pop,7
..\augmented_dataset\jazz\jazz_0741.npy,jazz,5
..\augmented_dataset\metal\metal_1562.npy,metal,6
..\augmented_dataset\disco\disco_0465.npy,disco,3
..\augmented_dataset\jazz\jazz_0321.npy,jazz,5
..\augmented_dataset\disco\disco_1524.npy,disco,3
..\augmented_dataset\metal\metal_0555.npy,metal,6
..\augmented_dataset\pop\pop_0357.npy,pop,7
..\augmented_dataset\metal\metal_0047.npy,metal,6
..\augmented_dataset\hiphop\hiphop_1039.npy,hiphop,4
..\augmented_dataset\country\country_0913.npy,country,2
..\augmented_dataset\hiphop\hiphop_0427.npy,hiphop,4
..\augmented_dataset\disco\disco_0942.npy,disco,3
..\augmented_dataset\disco\disco_1961.npy,disco,3
..\augmented_dataset\disco\disco_0897.npy,disco,3
..\augmented_dataset\classical\classical_1129.npy,classical,1
..\augmented_dataset\metal\metal_0354.npy,metal,6
..\augmented_dataset\hiphop\hiphop_1173.npy,hiphop,4
..\augmented_dataset\jazz\jazz_0751.npy,jazz,5
..\augmented_dataset\pop\pop_1095.npy,pop,7
..\augmented_dataset\hiphop\hiphop_1067.npy,hiphop,4
..\augmented_dataset\metal\metal_1399.npy,metal,6
..\augmented_dataset\jazz\jazz_1969.npy,jazz,5
..\augmented_dataset\blues\blues_1137.npy,blues,0
..\augmented_dataset\disco\disco_0480.npy,disco,3
..\augmented_dataset\disco\disco_1500.npy,disco,3
..\augmented_dataset\classical\classical_0220.npy,classical,1
..\augmented_dataset\metal\metal_1246.npy,metal,6
..\augmented_dataset\classical\classical_1893.npy,classical,1
..\augmented_dataset\country\country_1942.npy,country,2
..\augmented_dataset\metal\metal_1876.npy,metal,6
..\augmented_dataset\metal\metal_1139.npy,metal,6
..\augmented_dataset\disco\disco_1806.npy,disco,3
..\augmented_dataset\jazz\jazz_1776.npy,jazz,5
..\augmented_dataset\rock\rock_1586.npy,rock,9
..\augmented_dataset\pop\pop_0277.npy,pop,7
..\augmented_dataset\classical\classical_0196.npy,classical,1
..\augmented_dataset\metal\metal_1190.npy,metal,6
..\augmented_dataset\classical\classical_1436.npy,classical,1
..\augmented_dataset\hiphop\hiphop_1777.npy,hiphop,4
..\augmented_dataset\metal\metal_1452.npy,metal,6
..\augmented_dataset\jazz\jazz_1263.npy,jazz,5
..\augmented_dataset\rock\rock_1362.npy,rock,9
..\augmented_dataset\country\country_0897.npy,country,2
..\augmented_dataset\blues\blues_1050.npy,blues,0
..\augmented_dataset\pop\pop_0207.npy,pop,7
..\augmented_dataset\blues\blues_0289.npy,blues,0
..\augmented_dataset\hiphop\hiphop_0481.npy,hiphop,4
..\augmented_dataset\jazz\jazz_1724.npy,jazz,5
..\augmented_dataset\classical\classical_1806.npy,classical,1
..\augmented_dataset\rock\rock_0915.npy,rock,9
..\augmented_dataset\hiphop\hiphop_1974.npy,hiphop,4
..\augmented_dataset\disco\disco_0847.npy,disco,3
..\augmented_dataset\blues\blues_0885.npy,blues,0
..\augmented_dataset\classical\classical_0881.npy,classical,1
..\augmented_dataset\blues\blues_1375.npy,blues,0
..\augmented_dataset\hiphop\hiphop_0364.npy,hiphop,4
..\augmented_dataset\reggae\reggae_0340.npy,reggae,8
..\augmented_dataset\country\country_1130.npy,country,2
..\augmented_dataset\disco\disco_1929.npy,disco,3
..\augmented_dataset\hiphop\hiphop_0135.npy,hiphop,4
..\augmented_dataset\blues\blues_0643.npy,blues,0
..\augmented_dataset\pop\pop_0972.npy,pop,7
..\augmented_dataset\metal\metal_1926.npy,metal,6
..\augmented_dataset\jazz\jazz_1852.npy,jazz,5
..\augmented_dataset\country\country_0352.npy,country,2
..\augmented_dataset\country\country_1902.npy,country,2
..\augmented_dataset\metal\metal_0402.npy,metal,6
..\augmented_dataset\blues\blues_1022.npy,blues,0
..\augmented_dataset\disco\disco_0773.npy,disco,3
..\augmented_dataset\disco\disco_0486.npy,disco,3
..\augmented_dataset\reggae\reggae_1380.npy,reggae,8
..\augmented_dataset\jazz\jazz_0039.npy,jazz,5
..\augmented_dataset\hiphop\hiphop_0250.npy,hiphop,4
..\augmented_dataset\blues\blues_0704.npy,blues,0
..\augmented_dataset\disco\disco_0293.npy,disco,3
..\augmented_dataset\metal\metal_1112.npy,metal,6
..\augmented_dataset\reggae\reggae_0538.npy,reggae,8
..\augmented_dataset\disco\disco_1538.npy,disco,3
..\augmented_dataset\reggae\reggae_1238.npy,reggae,8
..\augmented_dataset\metal\metal_0373.npy,metal,6
..\augmented_dataset\country\country_0163.npy,country,2
..\augmented_dataset\metal\metal_1806.npy,metal,6
..\augmented_dataset\metal\metal_0938.npy,metal,6
..\augmented_dataset\jazz\jazz_1204.npy,jazz,5
..\augmented_dataset\classical\classical_0160.npy,classical,1
..\augmented_dataset\hiphop\hiphop_1734.npy,hiphop,4
..\augmented_dataset\hiphop\hiphop_0996.npy,hiphop,4
..\augmented_dataset\disco\disco_0108.npy,disco,3
..\augmented_dataset\reggae\reggae_0648.npy,reggae,8
..\augmented_dataset\hiphop\hiphop_1337.npy,hiphop,4
..\augmented_dataset\country\country_0651.npy,country,2
..\augmented_dataset\rock\rock_0848.npy,rock,9
..\augmented_dataset\disco\disco_0682.npy,disco,3
..\augmented_dataset\country\country_1268.npy,country,2
..\augmented_dataset\classical\classical_0051.npy,classical,1
..\augmented_dataset\pop\pop_1507.npy,pop,7
..\augmented_dataset\disco\disco_0632.npy,disco,3
..\augmented_dataset\reggae\reggae_0484.npy,reggae,8
..\augmented_dataset\reggae\reggae_0391.npy,reggae,8
..\augmented_dataset\reggae\reggae_0632.npy,reggae,8
..\augmented_dataset\rock\rock_1668.npy,rock,9
..\augmented_dataset\classical\classical_0547.npy,classical,1
..\augmented_dataset\disco\disco_1627.npy,disco,3
..\augmented_dataset\rock\rock_1004.npy,rock,9
..\augmented_dataset\country\country_0070.npy,country,2
..\augmented_dataset\reggae\reggae_0870.npy,reggae,8
..\augmented_dataset\metal\metal_1516.npy,metal,6
..\augmented_dataset\classical\classical_1798.npy,classical,1
..\augmented_dataset\classical\classical_1997.npy,classical,1
..\augmented_dataset\rock\rock_0435.npy,rock,9
..\augmented_dataset\jazz\jazz_1705.npy,jazz,5
..\augmented_dataset\metal\metal_0317.npy,metal,6
..\augmented_dataset\rock\rock_1188.npy,rock,9
..\augmented_dataset\blues\blues_1881.npy,blues,0
..\augmented_dataset\reggae\reggae_1457.npy,reggae,8
..\augmented_dataset\metal\metal_1642.npy,metal,6
..\augmented_dataset\country\country_0328.npy,country,2
..\augmented_dataset\classical\classical_0094.npy,classical,1
..\augmented_dataset\country\country_1889.npy,country,2
..\augmented_dataset\rock\rock_1817.npy,rock,9
..\augmented_dataset\metal\metal_1715.npy,metal,6
..\augmented_dataset\reggae\reggae_1511.npy,reggae,8
..\augmented_dataset\disco\disco_0236.npy,disco,3
..\augmented_dataset\blues\blues_0236.npy,blues,0
..\augmented_dataset\classical\classical_1420.npy,classical,1
..\augmented_dataset\country\country_1600.npy,country,2
..\augmented_dataset\jazz\jazz_0325.npy,jazz,5
..\augmented_dataset\blues\blues_1188.npy,blues,0
..\augmented_dataset\disco\disco_0631.npy,disco,3
..\augmented_dataset\blues\blues_0270.npy,blues,0
..\augmented_dataset\disco\disco_0281.npy,disco,3
..\augmented_dataset\blues\blues_0879.npy,blues,0
..\augmented_dataset\pop\pop_0616.npy,pop,7
..\augmented_dataset\reggae\reggae_1989.npy,reggae,8
..\augmented_dataset\reggae\reggae_1586.npy,reggae,8
..\augmented_dataset\classical\classical_1737.npy,classical,1
..\augmented_dataset\country\country_1308.npy,country,2
..\augmented_dataset\reggae\reggae_0665.npy,reggae,8
..\augmented_dataset\blues\blues_0684.npy,blues,0
..\augmented_dataset\jazz\jazz_1413.npy,jazz,5
..\augmented_dataset\country\country_0517.npy,country,2
..\augmented_dataset\blues\blues_0602.npy,blues,0
..\augmented_dataset\blues\blues_1252.npy,blues,0
..\augmented_dataset\reggae\reggae_0603.npy,reggae,8
..\augmented_dataset\blues\blues_0344.npy,blues,0
..\augmented_dataset\disco\disco_1791.npy,disco,3
..\augmented_dataset\metal\metal_1775.npy,metal,6
..\augmented_dataset\classical\classical_0361.npy,classical,1
..\augmented_dataset\hiphop\hiphop_0474.npy,hiphop,4
..\augmented_dataset\disco\disco_1492.npy,disco,3
..\augmented_dataset\reggae\reggae_1773.npy,reggae,8
..\augmented_dataset\metal\metal_0666.npy,metal,6
..\augmented_dataset\classical\classical_0976.npy,classical,1
..\augmented_dataset\hiphop\hiphop_0198.npy,hiphop,4
..\augmented_dataset\country\country_1826.npy,country,2
..\augmented_dataset\blues\blues_0102.npy,blues,0
..\augmented_dataset\jazz\jazz_0041.npy,jazz,5
..\augmented_dataset\pop\pop_1285.npy,pop,7
..\augmented_dataset\metal\metal_1006.npy,metal,6
..\augmented_dataset\rock\rock_1535.npy,rock,9
..\augmented_dataset\jazz\jazz_0659.npy,jazz,5
..\augmented_dataset\country\country_1953.npy,country,2
..\augmented_dataset\disco\disco_1608.npy,disco,3
..\augmented_dataset\reggae\reggae_0406.npy,reggae,8
..\augmented_dataset\classical\classical_1892.npy,classical,1
..\augmented_dataset\rock\rock_0693.npy,rock,9
..\augmented_dataset\pop\pop_1687.npy,pop,7
..\augmented_dataset\reggae\reggae_1190.npy,reggae,8
..\augmented_dataset\metal\metal_0845.npy,metal,6
..\augmented_dataset\blues\blues_0984.npy,blues,0
..\augmented_dataset\blues\blues_1950.npy,blues,0
..\augmented_dataset\pop\pop_1317.npy,pop,7
..\augmented_dataset\pop\pop_0555.npy,pop,7
..\augmented_dataset\rock\rock_0382.npy,rock,9
..\augmented_dataset\hiphop\hiphop_1596.npy,hiphop,4
..\augmented_dataset\classical\classical_1778.npy,classical,1
..\augmented_dataset\country\country_1934.npy,country,2
..\augmented_dataset\classical\classical_1433.npy,classical,1
..\augmented_dataset\country\country_0112.npy,country,2
..\augmented_dataset\rock\rock_0807.npy,rock,9
..\augmented_dataset\hiphop\hiphop_1885.npy,hiphop,4
..\augmented_dataset\disco\disco_1396.npy,disco,3
..\augmented_dataset\hiphop\hiphop_1429.npy,hiphop,4
..\augmented_dataset\country\country_0213.npy,country,2
..\augmented_dataset\rock\rock_0794.npy,rock,9
..\augmented_dataset\hiphop\hiphop_0893.npy,hiphop,4
..\augmented_dataset\blues\blues_0491.npy,blues,0
..\augmented_dataset\disco\disco_1133.npy,disco,3
..\augmented_dataset\reggae\reggae_1252.npy,reggae,8
..\augmented_dataset\pop\pop_0605.npy,pop,7
..\augmented_dataset\hiphop\hiphop_0898.npy,hiphop,4
..\augmented_dataset\jazz\jazz_0334.npy,jazz,5
..\augmented_dataset\rock\rock_1493.npy,rock,9
..\augmented_dataset\blues\blues_0085.npy,blues,0
..\augmented_dataset\reggae\reggae_1533.npy,reggae,8
..\augmented_dataset\reggae\reggae_1549.npy,reggae,8
..\augmented_dataset\hiphop\hiphop_1847.npy,hiphop,4
..\augmented_dataset\jazz\jazz_1873.npy,jazz,5
..\augmented_dataset\hiphop\hiphop_0811.npy,hiphop,4
..\augmented_dataset\classical\classical_1103.npy,classical,1
..\augmented_dataset\rock\rock_1534.npy,rock,9
..\augmented_dataset\jazz\jazz_1926.npy,jazz,5
..\augmented_dataset\pop\pop_0671.npy,pop,7
..\augmented_dataset\rock\rock_1461.npy,rock,9
..\augmented_dataset\disco\disco_0710.npy,disco,3
..\augmented_dataset\classical\classical_0765.npy,classical,1
..\augmented_dataset\country\country_1803.npy,country,2
..\augmented_dataset\jazz\jazz_1944.npy,jazz,5
..\augmented_dataset\disco\disco_0689.npy,disco,3
..\augmented_dataset\jazz\jazz_1737.npy,jazz,5
..\augmented_dataset\jazz\jazz_1921.npy,jazz,5
..\augmented_dataset\reggae\reggae_1087.npy,reggae,8
..\augmented_dataset\metal\metal_0168.npy,metal,6
..\augmented_dataset\country\country_0481.npy,country,2
..\augmented_dataset\jazz\jazz_1187.npy,jazz,5
..\augmented_dataset\country\country_0859.npy,country,2
..\augmented_dataset\classical\classical_1552.npy,classical,1
..\augmented_dataset\disco\disco_1786.npy,disco,3
..\augmented_dataset\jazz\jazz_0149.npy,jazz,5
..\augmented_dataset\rock\rock_1274.npy,rock,9
..\augmented_dataset\disco\disco_1059.npy,disco,3
..\augmented_dataset\pop\pop_1626.npy,pop,7
..\augmented_dataset\metal\metal_1614.npy,metal,6
..\augmented_dataset\disco\disco_0762.npy,disco,3
..\augmented_dataset\classical\classical_0644.npy,classical,1
..\augmented_dataset\blues\blues_1094.npy,blues,0
..\augmented_dataset\metal\metal_0064.npy,metal,6
..\augmented_dataset\country\country_0125.npy,country,2
..\augmented_dataset\jazz\jazz_0754.npy,jazz,5
..\augmented_dataset\reggae\reggae_1858.npy,reggae,8
..\augmented_dataset\pop\pop_1774.npy,pop,7
..\augmented_dataset\disco\disco_0282.npy,disco,3
..\augmented_dataset\hiphop\hiphop_0931.npy,hiphop,4
..\augmented_dataset\blues\blues_0409.npy,blues,0
..\augmented_dataset\pop\pop_0069.npy,pop,7
..\augmented_dataset\classical\classical_1111.npy,classical,1
..\augmented_dataset\rock\rock_1639.npy,rock,9
..\augmented_dataset\classical\classical_0010.npy,classical,1
..\augmented_dataset\jazz\jazz_1729.npy,jazz,5
..\augmented_dataset\rock\rock_0780.npy,rock,9
..\augmented_dataset\blues\blues_1966.npy,blues,0
..\augmented_dataset\metal\metal_1462.npy,metal,6
..\augmented_dataset\country\country_1865.npy,country,2
..\augmented_dataset\jazz\jazz_0201.npy,jazz,5
..\augmented_dataset\jazz\jazz_0587.npy,jazz,5
..\augmented_dataset\jazz\jazz_0916.npy,jazz,5
..\augmented_dataset\blues\blues_1853.npy,blues,0
..\augmented_dataset\pop\pop_1281.npy,pop,7
..\augmented_dataset\classical\classical_1493.npy,classical,1
..\augmented_dataset\country\country_0624.npy,country,2
..\augmented_dataset\metal\metal_1010.npy,metal,6
..\augmented_dataset\classical\classical_1748.npy,classical,1
..\augmented_dataset\metal\metal_1216.npy,metal,6
..\augmented_dataset\hiphop\hiphop_0967.npy,hiphop,4
..\augmented_dataset\pop\pop_0379.npy,pop,7
..\augmented_dataset\jazz\jazz_1871.npy,jazz,5
..\augmented_dataset\blues\blues_0636.npy,blues,0
..\augmented_dataset\classical\classical_1319.npy,classical,1
..\augmented_dataset\hiphop\hiphop_1127.npy,hiphop,4
..\augmented_dataset\classical\classical_1643.npy,classical,1
..\augmented_dataset\jazz\jazz_0250.npy,jazz,5
..\augmented_dataset\jazz\jazz_1679.npy,jazz,5
..\augmented_dataset\reggae\reggae_0053.npy,reggae,8
..\augmented_dataset\blues\blues_0137.npy,blues,0
..\augmented_dataset\pop\pop_1554.npy,pop,7
..\augmented_dataset\hiphop\hiphop_0171.npy,hiphop,4
..\augmented_dataset\rock\rock_1951.npy,rock,9
..\augmented_dataset\hiphop\hiphop_0944.npy,hiphop,4
..\augmented_dataset\disco\disco_1244.npy,disco,3
..\augmented_dataset\rock\rock_0064.npy,rock,9
..\augmented_dataset\pop\pop_0056.npy,pop,7
..\augmented_dataset\disco\disco_1928.npy,disco,3
..\augmented_dataset\reggae\reggae_0466.npy,reggae,8
..\augmented_dataset\metal\metal_1607.npy,metal,6
..\augmented_dataset\reggae\reggae_1668.npy,reggae,8
..\augmented_dataset\pop\pop_0241.npy,pop,7
..\augmented_dataset\rock\rock_0079.npy,rock,9
..\augmented_dataset\rock\rock_0030.npy,rock,9
..\augmented_dataset\country\country_1295.npy,country,2
..\augmented_dataset\country\country_0371.npy,country,2
..\augmented_dataset\metal\metal_1286.npy,metal,6
..\augmented_dataset\country\country_0016.npy,country,2
..\augmented_dataset\jazz\jazz_0068.npy,jazz,5
..\augmented_dataset\reggae\reggae_0567.npy,reggae,8
..\augmented_dataset\hiphop\hiphop_0641.npy,hiphop,4
..\augmented_dataset\blues\blues_0350.npy,blues,0
..\augmented_dataset\country\country_1176.npy,country,2
..\augmented_dataset\blues\blues_0145.npy,blues,0
..\augmented_dataset\rock\rock_0888.npy,rock,9
..\augmented_dataset\jazz\jazz_1996.npy,jazz,5
..\augmented_dataset\hiphop\hiphop_0439.npy,hiphop,4
..\augmented_dataset\jazz\jazz_0249.npy,jazz,5
..\augmented_dataset\hiphop\hiphop_0964.npy,hiphop,4
..\augmented_dataset\disco\disco_0068.npy,disco,3
..\augmented_dataset\disco\disco_0177.npy,disco,3
..\augmented_dataset\hiphop\hiphop_0714.npy,hiphop,4
..\augmented_dataset\blues\blues_1189.npy,blues,0
..\augmented_dataset\pop\pop_0504.npy,pop,7
..\augmented_dataset\country\country_0393.npy,country,2
..\augmented_dataset\blues\blues_1447.npy,blues,0
..\augmented_dataset\reggae\reggae_0971.npy,reggae,8
..\augmented_dataset\hiphop\hiphop_1072.npy,hiphop,4
..\augmented_dataset\hiphop\hiphop_0939.npy,hiphop,4
..\augmented_dataset\disco\disco_1092.npy,disco,3
..\augmented_dataset\country\country_0556.npy,country,2
..\augmented_dataset\country\country_0349.npy,country,2
..\augmented_dataset\pop\pop_1490.npy,pop,7
..\augmented_dataset\rock\rock_1703.npy,rock,9
..\augmented_dataset\pop\pop_1590.npy,pop,7
..\augmented_dataset\pop\pop_1237.npy,pop,7
..\augmented_dataset\metal\metal_1204.npy,metal,6
..\augmented_dataset\classical\classical_1816.npy,classical,1
..\augmented_dataset\hiphop\hiphop_0810.npy,hiphop,4
..\augmented_dataset\rock\rock_0471.npy,rock,9
..\augmented_dataset\reggae\reggae_1988.npy,reggae,8
..\augmented_dataset\hiphop\hiphop_1556.npy,hiphop,4
..\augmented_dataset\blues\blues_1564.npy,blues,0
..\augmented_dataset\classical\classical_1226.npy,classical,1
..\augmented_dataset\rock\rock_1059.npy,rock,9
..\augmented_dataset\jazz\jazz_0850.npy,jazz,5
..\augmented_dataset\blues\blues_1588.npy,blues,0
..\augmented_dataset\disco\disco_0758.npy,disco,3
..\augmented_dataset\hiphop\hiphop_1428.npy,hiphop,4
..\augmented_dataset\classical\classical_1289.npy,classical,1
..\augmented_dataset\hiphop\hiphop_0629.npy,hiphop,4
..\augmented_dataset\disco\disco_1715.npy,disco,3
..\augmented_dataset\reggae\reggae_1093.npy,reggae,8
..\augmented_dataset\classical\classical_1776.npy,classical,1
..\augmented_dataset\country\country_1260.npy,country,2
..\augmented_dataset\classical\classical_0655.npy,classical,1
..\augmented_dataset\reggae\reggae_0621.npy,reggae,8
..\augmented_dataset\classical\classical_1064.npy,classical,1
..\augmented_dataset\rock\rock_1966.npy,rock,9
..\augmented_dataset\pop\pop_0323.npy,pop,7
..\augmented_dataset\metal\metal_0805.npy,metal,6
..\augmented_dataset\jazz\jazz_1203.npy,jazz,5
..\augmented_dataset\classical\classical_1118.npy,classical,1
..\augmented_dataset\country\country_0466.npy,country,2
..\augmented_dataset\jazz\jazz_1495.npy,jazz,5
..\augmented_dataset\metal\metal_1029.npy,metal,6
..\augmented_dataset\reggae\reggae_1870.npy,reggae,8
..\augmented_dataset\blues\blues_1606.npy,blues,0
..\augmented_dataset\rock\rock_0014.npy,rock,9
..\augmented_dataset\hiphop\hiphop_0572.npy,hiphop,4
..\augmented_dataset\disco\disco_0530.npy,disco,3
..\augmented_dataset\classical\classical_1279.npy,classical,1
..\augmented_dataset\pop\pop_1868.npy,pop,7
..\augmented_dataset\pop\pop_1885.npy,pop,7
..\augmented_dataset\rock\rock_1824.npy,rock,9
..\augmented_dataset\rock\rock_1525.npy,rock,9
..\augmented_dataset\reggae\reggae_0798.npy,reggae,8
..\augmented_dataset\country\country_0553.npy,country,2
..\augmented_dataset\rock\rock_1258.npy,rock,9
..\augmented_dataset\country\country_1215.npy,country,2
..\augmented_dataset\classical\classical_0632.npy,classical,1
..\augmented_dataset\jazz\jazz_0113.npy,jazz,5
..\augmented_dataset\classical\classical_0080.npy,classical,1
